lead_id,found_at,title,source,vacancy_url,budget,summary,generated_reply,contact_status,contacted_at,client_answered,client_answered_at,notes,post_date,score,status,reason,message
5c7d428db72a,2026-07-18T10:19:44+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3627,,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-18T10:02:39+00:00,20,горячий,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
Ищу монтажера подкастов (Москва)

Ищу монтажера подкастов в продакшн для постонной проектной работы (только Adobe Premiere Pro)

Что нужно делать:
- монтаж видеоподкастов
- цветокоррекция, монтаж звука
- создание цепляющих интро

Условия:
- удаленная проектная работа
- своевременная оплата за каждый проект
- возможно увеличение обьема работы в будущем

Как откликнуться:
1) Портфолио + прайсы, сроки выполнения
2) Программы в которых работаете
3) Дополнительные навыки какие посчитаете стоящими
4) Укажите текущую загрузку

В отлике обязательно напишите #подкаст! Иначе могу не увидеть. Отклики без портфолио НЕ рассматриваются

Рассматриваем только монтажеров с опытом работы с подкастами / интервью и только на долгосрочное сотрудничество. 

Плюсом будет: 
1) Владение английским / испанским языком на уровне B1+
2) Владение After Effects / программами для монтажа звука

Пишите в личку: @tmjwnkl
Начну разбирать отклики 20.07 в 15:00

Автор: @tmjwnkl"
0bbea6dc863d,2026-07-18T10:19:44+00:00,​#ищу #монтажер #рилсмейкер #видеомонтаж #reels,https://t.me/freelancce,https://t.me/freelancce/15420,,​#ищу #монтажер #рилсмейкер #видеомонтаж #reels,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-18T06:00:13+00:00,18,горячий,видео + монтаж + вакансия,"​#ищу #монтажер #рилсмейкер #видеомонтаж #reels
креативный монтажер рилс

задачи:
— монтаж рилс для разных проектов;
— делать динамичные вставки;
— оформлять красивые титры;
— добавлять анимации и саунд-дизайн;
— находить сильные, смешные и цепляющие моменты в интервью и уличных опросах;
— вырезать лучшие ответы и собирать из них креативные, интересные видео.

требования:
— уверенный навык монтажа коротких вертикальных видео;
— умение работать со вставками, титрами, анимацией и саунд-дизайном;
— чувство темпа, юмора и смыслов;
— умение самостоятельно отбирать лучшие фрагменты из исходников;
— опыт монтажа интервью / опросов будет плюсом.

условия:
— работы много, регулярные задачи по рилсам;
— у меня свой видеопродакшен;
— формат сотрудничества и оплата обсуждаются индивидуально.

для отклика пишите в лс строго по форме:
0. все одним сообщением, не спамить.
1. ссылка на 1–3 ваши лучшие работы.
2. стоимость монтажа 1 рилс.

важно: сообщения не по форме рассматриваться не будут 🙏🏻
контакты для отклика:
@vladgabovpro"
b9215188db62,2026-07-18T10:19:44+00:00,tormiks | монтаж,https://t.me/editors_video,https://t.me/editors_video/900,,tormiks | монтаж,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-18T09:03:10+00:00,11,норм,видео + монтаж + вакансия,"tormiks | монтаж

👋Привет, я занимаюсь видеомонтажом более двух лет и специализируюсь на создании рилсов 

Что вы получите?
• Динамичный и цепляющий монтаж, который реально приводит лидов
•Субтитры, анимации, переходы и саунд-дизайн, которые дополняют ролик, а не перегружают его
•Соблюдение дедлайнов и оперативные правки

Мои работы: https://t.me/portfoli1ooo

Возьму на себя ВЕСЬ технический процесс, с вас-только исходники

🙂‍↕️Заказать монтаж, который реально принесет результат-@artemiy_reels"
406542027a4c,2026-07-18T19:07:15+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3628,,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-18T17:07:35+00:00,9,норм,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
Ребята, ищу монтажера, кто шарит за мемы и монтирует стильные рилсы с мемами!💁🏻

Писать @visualvandall 
Обязательно с примерами работ"
87974900eaa1,2026-07-18T19:07:15+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3630,,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-18T18:49:17+00:00,7,норм,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
Приветствую! Ищем монтажера в команду ютуб-канала с исторической тематикой.

Требования:
 Умение работать в сжатых сроках
 Умение адекватно оценивать свои силы
 Большая «насмотренность»

Софт, в котором работаете — неважен, важен результат. Если есть навыки в моушн-дизайне — будет вашим преимуществом

Референсы (минимальные требования по навыкам):
 Видео
 Видео

Условия:
 Конкурентная, сдельная ЗП за каждое видео
 Прозрачная и понятная система работы, под которую легко адаптироваться

 Контакт: @sobko_maxim"
093b6dfc25ee,2026-07-18T19:27:32+00:00,"Нужен монтажёр Reels, в агенство.",https://t.me/distantsiya2,https://t.me/distantsiya2/1662,,"Нужен монтажёр Reels, в агенство.","Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2025-05-05T10:05:37+00:00,19,горячий,видео + монтаж + вакансия,"Нужен монтажёр Reels, в агенство. 

Условия:

- Ведение 4-5 проектов.
- Участие в создании контента для широкой аудитории.

Свободный график, главное — выполнение плана.

 Что ты получишь:

- Работа с крупными компаниями.
- Возможность развить свои креативные навыки. 
- Гибкость графика: удалённая работа, чёткие задачи, интересные кейсы.
Долгосрочное сотрудничество и перспективы роста в проекте.

Опыт работы и прохождение курсов Reels/Shorts обязателен.

Мы ищем ответственного и креативного монтажёра, который понимает структуру сценария и умеет влиять на удержание. 

Для отклика на вакансию пишите мне в лс: @diweum и я вышлю вам анкету для заполнения. 
❗️Без анкеты кандидатов не рассматриваем.❗️"
3da58323e263,2026-07-18T19:27:32+00:00,Вакансия взята из нашего бота,https://t.me/montage_job,https://t.me/montage_job/741,,Вакансия взята из нашего бота,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-01T15:24:58+00:00,18,горячий,видео + монтаж + вакансия,"Вакансия взята из нашего бота
Ежедневно в бот приходит от 150 предложений о работе
В боте доступны 🟢 Премиум вакансии

🔥 Вакансия V16280
#короткийформат
Предварительная оценка вакансии:
🟡 Приемлемая

Ищем видеомонтажёра в команду.

Создаём рекламные Reels/TikTok для доставки суши. Материал снимаем сами — от вас нужен только современный монтаж.

Приоритет — опыт с фуд-контентом: доставка еды, кафе, рестораны.

Формат работы: удалённо, долгосрочное сотрудничество.

Для отклика присылайте портфолио.

📞 Контакт: https://t.me/kristina_pogrebnay

В боте собрано более 870 источников с вакансиями для контент-мейкера"
30894c21ffd6,2026-07-18T19:27:32+00:00,Требуется #монтажер,https://t.me/distantsiya2,https://t.me/distantsiya2/1661,80000 ₽,Требуется #монтажер,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2025-05-05T09:04:26+00:00,16,горячий,видео + монтаж + вакансия,"Требуется #монтажер

Задачи
- Монтаж видео
- Создание видео-заставок 
- Создание титров

Требования
- Навык монтажа видео
- Работа в Davinci Resolve (Premiere Pro не рассматриваем
- Навык цветокоррекции материала в Log профилях
- Базовое знание After Effects и Adobe Photoshop
- Наличие портфолио (отправить сразу при обращении)

Условия
- Удаленная работа, частичная занятость
- З/п 30 000 - 80 000 ₽ (доход полностью зависит от ваших навыков, скорости работы и сложности проектов, которые вы сможете брать)

📝 Контакт: @onegina_jane"
45a87306a820,2026-07-18T19:27:32+00:00,Вакансия взята из нашего бота,https://t.me/montage_job,https://t.me/montage_job/731,$350; $400; $250,Вакансия взята из нашего бота,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-06-30T14:03:54+00:00,15,горячий,видео + монтаж + вакансия,"Вакансия взята из нашего бота
Ежедневно в бот приходит от 150 предложений о работе
В боте доступны 🟢 Премиум вакансии

🔥 Вакансия V16086
#короткийформат
Предварительная оценка вакансии:
🟡 Приемлемая

Ищут видеомонтажёра на полный рабочий день в команду.

Задачи: монтаж коротких роликов для Instagram/TikTok, 5–6 видео в день. Только монтаж, без распыления на другие задачи.

Условия:
— график: 10:00–19:30;
— обед: 13:30–14:30;
— старт: аванс $350, через 2 недели — $400;
— после 4 месяцев работы ставка повышается на $250;
— формат — долгосрочное сотрудничество.

Кого ищут: человека, который горит монтажом, хочет расти в этом направлении и развиваться в команде.

Отклик: написать в личные сообщения с портфолио и коротким рассказом о себе. После отклика пришлют пример ролика, который нужно будет делать.

📞 Контакт: https://t.me/damir_petelin

В боте собрано более 870 источников с вакансиями для контент-мейкера"
4c1ce6e93791,2026-07-18T19:27:32+00:00,"Специалист по привлечению клиентов (удаленно, частичная занятость)",https://t.me/vacanciesrus,https://t.me/vacanciesrus/3716,300000 ₽; 10000 ₽,"Специалист по привлечению клиентов (удаленно, частичная занятость)","Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-17T11:21:39+00:00,14,горячий,видео + монтаж + вакансия,"Специалист по привлечению клиентов (удаленно, частичная занятость)

Мы — команда видеомонтажа для YouTube и соцсетей.
За последние 4 года мы увеличили среднегодовую выручку в 30 раз.
Сейчас она составляет около 300 000 ₽ в месяц, при этом около 90% дохода приносят постоянные клиенты.
Мы хотим расти быстрее и ищем человека, который поможет привлекать новых клиентов.

Что нужно делать:
- Самостоятельно искать новых клиентов любыми удобными способами. Мы не ограничиваем в выборе инструментов — важен только результат.
- Предоставим все необходимое для старта: портфолио, прайс и кейсы.

Условия:
- Свободный график (ориентировочно 2–3 часа в день).
- Оплата: оклад 10 000 ₽ в месяц + 30% от валовой прибыли с первого оплаченного заказа каждого привлеченного вами клиента.
- Доход не ограничен: чем больше клиентов привлечете, тем больше заработаете.

Кого ищем:
Желателен опыт в B2B-продажах, digital или самостоятельном поиске клиентов. Главное — инициативность, умение находить решения и желание зарабатывать на результате.

Если вам нравится самостоятельно искать рабочие решения, тестировать гипотезы и видеть связь между своим результатом и доходом — будем рады познакомиться.

Контакт:
@shamilagaev"
9ddab38174d6,2026-07-18T19:27:32+00:00,Вакансия взята из нашего бота,https://t.me/montage_job,https://t.me/montage_job/730,1000 ₽,Вакансия взята из нашего бота,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-06-30T12:48:53+00:00,12,горячий,видео + монтаж + вакансия,"Вакансия взята из нашего бота
Ежедневно в бот приходит от 150 предложений о работе
В боте доступны 🟢 Премиум вакансии

🔥 Вакансия V16062
#длинныйформат
Предварительная оценка вакансии:
🟡 Приемлемая

Ищут монтажёра для видео по видеоиграм.

Планируется долгосрочное сотрудничество. Желательно иметь портфолио или показать свои навыки.

Оплата: от 1000 рублей за видео.

Нужно уметь работать с переходами, цветокоррекцией, субтитрами, мем-вставками и другими элементами, характерными для видеогейминга.

График свободный.

📞 Контакт: https://t.me/Banfianco

В боте собрано более 870 источников с вакансиями для контент-мейкера"
d1ba4dc71ee6,2026-07-18T19:27:32+00:00,#монтажер коротких роликов,https://t.me/distantsiya2,https://t.me/distantsiya2/1677,,#монтажер коротких роликов,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2025-09-11T10:22:46+00:00,11,норм,видео + монтаж + вакансия,"#монтажер коротких роликов

Задача:
-Монтаж коротких роликов для reels и shorts
-Добавление графических элементов для улучшения восприятия контента
-Работа со звуком при необходимости 
Требования:
-Опыт монтажа коротких роликов
-Уверенное владение программ для монтажа
-Умение работать с инфографикой
-Внимательность к деталям и качеству звука
-Способность соблюдать дедлайны
-Понимание принципов вирального контента

@NikaGolomaga"
fb6fbe758390,2026-07-18T19:27:32+00:00,Вакансия взята из нашего бота,https://t.me/montage_job,https://t.me/montage_job/733,,Вакансия взята из нашего бота,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-06-30T16:53:55+00:00,10,норм,видео + монтаж + вакансия,"Вакансия взята из нашего бота
Ежедневно в бот приходит от 150 предложений о работе
В боте доступны 🟢 Премиум вакансии

🔥 Вакансия V16123
#короткийформат
Предварительная оценка вакансии:
🟡 Приемлемая

Ищем в штат монтажёра коротких видео в CapCut.

Задачи: 2–3 видео в день, простой и чистый монтаж.

Требования: английский язык, скорость, ответственность. Сотрудничество долгосрочное.

Откликаться с портфолио. Нужно быть готовым к тестовому заданию.

📞 Контакт: https://t.me/katy_alss

В боте собрано более 870 источников с вакансиями для контент-мейкера"
0d93cbe95769,2026-07-18T19:27:32+00:00,AI креативный менеджер,https://t.me/dddwork,https://t.me/dddwork/5042,140000 ₽,AI креативный менеджер,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,,8,норм,видео + монтаж + вакансия,"AI креативный менеджер

Что делать:
– координировать работу команды, которая генерирует AI-креативы и занимается монтажом;
– проверять фото и видео на соответствие референсам и требованиям;
– давать понятную обратную связь и контролировать внесение правок;
– следить за качеством визуала, композицией, стилем и соответствием промптам;
– коммуницировать с менеджерами и исполнителями, контролировать сроки и результат;
– отбирать новых AI-креаторов, проводить онбординг и помогать им выйти на нужный уровень качества;
– при необходимости самостоятельно генерировать отдельные фото или видео и вносить небольшие правки.

Кого ищут:
– опыт работы с AI-инструментами для генерации фото и видео;
– желателен опыт работы с Higgsfield;
– понимание промптинга и влияния настроек на результат;
– хорошая визуальная насмотренность;
– внимание к деталям;
– умение давать структурированный фидбек и организовывать работу команды.

Условия:
– удалённая работа, full-time;
– возможность роста до продюсера направления;
– внутренний софт и шаблоны для генерации креативов;
– доступ к современным инструментам и базе успешных кейсов;
– з/п 100 000–140 000 ₽ в месяц; оплачиваемый испытательный срок — 1 месяц; бонусы за успешные кейсы.

Откликнуться: @antonkomarov01. Обязательно приложить топ-3 ваших AI-работ.

👤 Вакансия из канала «Работа в медиа»"
618b4280cc1d,2026-07-18T19:27:32+00:00,Требуется #рилсмейкер,https://t.me/distantsiya2,https://t.me/distantsiya2/1666,,Требуется #рилсмейкер,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2025-05-05T14:06:14+00:00,8,норм,видео + монтаж + вакансия,"Требуется #рилсмейкер

Умеешь делать рилсы, от которых невозможно оторваться🫵🏻

Мы ищем рилсмейкера с прокачанными навыками монтажа и креативным мышлением. 
Нам нужен один ролик , где нужны крутые переходы, хуки и эффект ""вау"". 

Покажи нам свой стиль! Пиши в директ мне ✍🏽 
📝@lebedeva_valerosha"
7b19bf179e06,2026-07-18T19:27:32+00:00,YouTube-канал NN ищет Видеомонтажера (удалённо),https://t.me/youtube_jobs,https://t.me/youtube_jobs/71,,YouTube-канал NN ищет Видеомонтажера (удалённо),"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2021-11-11T23:30:35+00:00,7,норм,видео + монтаж + вакансия,YouTube-канал NN ищет Видеомонтажера (удалённо)
3d71ad8f41db,2026-07-18T19:27:32+00:00,AI-креативный менеджер в AppMedia. Удаленка.,https://t.me/marketing_jobs,https://t.me/marketing_jobs/11540,,AI-креативный менеджер в AppMedia. Удаленка.,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-08T13:00:07+00:00,5,слабый,видео + монтаж + вакансия,"AI-креативный менеджер в AppMedia. Удаленка.

О НАС:
AppMedia — продуктовая компания, которая разрабатывает и развивает мобильное приложение для изучения иностранных языков. Наша цель — сделать изучение языков доступным, удобным и эффективным для пользователей по всему миру.

ЗАДАЧИ: 
• Координировать работу команды, которая генерирует AI-креативы и занимается монтажом.
• Проверять фото и видео на соответствие референсам и требованиям.
• Давать понятную обратную связь и контролировать внесение правок.
• Следить за качеством визуала, композицией, стилем и соответствием промптам.
• Коммуницировать с менеджерами и исполнителями, контролировать сроки и результат.
• Отбирать новых AI-креаторов, проводить онбординг и помогать им выйти на нужный уровень качества.
• При необходимости самостоятельно генерировать отдельные фото или видео и вносить небольшие правки.

ТРЕБОВАНИЯ: 
• Опыт работы с AI-инструментами для генерации фото и видео.
• Желателен опыт работы с Higgsfield.
• Понимание промптинга и влияния настроек на результат.
• Хорошая визуальная насмотренность.
• Внимание к деталям.
• Умение давать структурированный фидбек и организовывать работу команды.

УСЛОВИЯ: 
• Удалённая работа, full-time.
• Возможность роста до продюсера направления.
• Внутренний софт и шаблоны для генерации креативов.
• Доступ к современным инструментам и базе успешных кейсов.

КОНТАКТЫ: 
t.me/antonkomarov01

🎯 Подписывайтесь на Marketing jobs в Telegram | в MAX
⚠️ Канал не участвует в найме. Откликаясь на вакансию, вы соглашаетесь с правилами использования канала"
140a69344ccb,2026-07-19T10:35:59+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3632,$15,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-19T08:35:08+00:00,17,горячий,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
Ищу монтажера Reels для долгосрочного сотрудничества.

Что нужно:
 монтаж 15–30 роликов в месяц;
 работа по подробному ТЗ и референсам;
 оплата — $15 за каждый ролик.

Ищу человека, который понимает динамику бизнес-контента, умеет работать в разных стилях и внимательно относится к деталям.

Перед началом сотрудничества будет одно оплачиваемое тестовое задание.

Если вам интересно, напишите мне и сразу ответьте на несколько вопросов:

Пришлите 3–5 своих лучших работ.
Был ли у вас опыт монтажа для бизнеса (клиники, сервисы, локальные компании и т.д.)? Если да — расскажите коротко.
Что для вас означает работа по ТЗ? Как вы работаете с импровизацией в материале?

Если ваш опыт подойдет, я отправлю оплачиваемое тестовое задание и расскажу детали сотрудничества.

@dashatanya"
a1882a0847c0,2026-07-19T10:35:59+00:00,Ищу монтажера Reels для долгосрочного сотрудничества.,https://t.me/editors_video,https://t.me/editors_video/901,$15,Ищу монтажера Reels для долгосрочного сотрудничества.,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-19T08:35:07+00:00,16,горячий,видео + монтаж + вакансия,"Ищу монтажера Reels для долгосрочного сотрудничества.

Что нужно:
• монтаж 15–30 роликов в месяц;
• работа по подробному ТЗ и референсам;
• оплата — $15 за каждый ролик.

Ищу человека, который понимает динамику бизнес-контента, умеет работать в разных стилях и внимательно относится к деталям.

Перед началом сотрудничества будет одно оплачиваемое тестовое задание.

Если вам интересно, напишите мне и сразу ответьте на несколько вопросов:

Пришлите 3–5 своих лучших работ.
Был ли у вас опыт монтажа для бизнеса (клиники, сервисы, локальные компании и т.д.)? Если да — расскажите коротко.
Что для вас означает работа по ТЗ? Как вы работаете с импровизацией в материале?

Если ваш опыт подойдет, я отправлю оплачиваемое тестовое задание и расскажу детали сотрудничества.

@dashatanya"
9338fa6a55c3,2026-07-19T10:35:59+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3633,1500 ₽,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-19T09:56:14+00:00,13,горячий,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
НУЖЕН МОНТАЖЕР ВИДЕО НА ЮТУБ

1000-1500р/минута, большой проект на долгосрок

БЕЗ супер графики и жесткого моушена

Мне нужны уместные вставки (картинки видео) футажи, зумы,красивый текст и динамика сохраняющаяся на длину всего ролика

примерные рефы:

Алекса Хормози

https://m.youtube.com/watch?v=sL16tsGafcQ&ra=m

Biomachine

https://www.youtube.com/watch?v=CYPXTGW3Ulg

Али Абдал, тоже можно как реф рассмотреть

https://youtu.be/CFBEih785-I?si=NhK02Kp5LSRkTNRq

Но стилистически не все у него нравится, шрифты не очень

ПИСАТЬ В ЛС СРАЗУ С ПОРТФОЛИО @KKROVO

Автор: @kkrovo"
fcffb239f167,2026-07-19T13:20:35+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3634,30000 ₽,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-19T11:26:12+00:00,11,норм,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
Ищем монтажера вертикальных видео 

Формат: экспертные рилс (говорящая голова), простой монтаж (нарезка, цветокор, субтитры, вставки со стоков)

60 видео в месяц
30 000 руб.

Отклики и портфолио отправляйте в личные сообщения @nelekkkkk"
899acebadb69,2026-07-19T13:20:35+00:00,"🎬 Студия «Замескино» ищет AI-креатора / режиссёра монтажа (удалённо, сдельно)",https://t.me/editors_video,https://t.me/editors_video/902,200000 ₽,"🎬 Студия «Замескино» ищет AI-креатора / режиссёра монтажа (удалённо, сдельно)","Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-19T12:06:43+00:00,9,норм,видео + монтаж + вакансия,"🎬 Студия «Замескино» ищет AI-креатора / режиссёра монтажа (удалённо, сдельно)

Делаем эмоциональные видео премиального качества с помощью нейросетей. Среди клиентов — Sminex, SPAR, «Паритет», «Трест».

Нужен человек, который ведёт ролик под ключ: концепция → генерация и оживление картинки (Kling/Runway/Midjourney/Seedance) → монтаж (Premiere/DaVinci + AE + PS) → сдача.

💰 120 000–200 000 ₽/мес при полной загрузке, оплата за ролик, быстрые выплаты, свободный график.

Наши работы: vkvideo.ru/@zameskinostudio

✍️ Отклик в Telegram: @malab_kld — начните со слов «Мне нравится идея, хочу пообщаться» + 3 лучшие работы (обязательно ролик с нейрогенерацией): задача, роль, инструменты, результат."
